"China, mainland","51","Production Quantity","1975","tonnes","0.00000","NR"
"Cyprus","31","Area Harvested","1975","Ha","201.00000",""
"Cyprus","41","Yield","1975","Hg/Ha","63184.00000","Fc"
"Cyprus","51","Production Quantity","1975","tonnes","1270.00000",""
"Czechoslovakia","31","Area Harvested","1975","Ha","0.00000","NR"
"Czechoslovakia","41","Yield","1975","Hg/Ha","0.00000","NR"
"Czechoslovakia","51","Production Quantity","1975","tonnes","5894.00000",""
"Ecuador","31","Area Harvested","1975","Ha","0.00000","NR"
"Ecuador","41","Yield","1975","Hg/Ha","0.00000","NR"
"Ecuador","51","Production Quantity","1975","tonnes","300.00000","F "
"Egypt","31","Area Harvested","1975","Ha","2100.00000",""
"Egypt","41","Yield","1975","Hg/Ha","65714.00000","Fc"
"Egypt","51","Production Quantity","1975","tonnes","13800.00000",""
"France","31","Area Harvested","1975","Ha","13284.00000",""
"France","41","Yield","1975","Hg/Ha","41832.00000","Fc"
"France","51","Production Quantity","1975","tonnes","55570.00000",""
"Germany","31","Area Harvested","1975","Ha","0.00000","NR"
"Germany","41","Yield","1975","Hg/Ha","0.00000","NR"
"Germany","51","Production Quantity","1975","tonnes","1231.00000",""
"Greece","31","Area Harvested","1975","Ha","6800.00000","F "
"Greece","41","Yield","1975","Hg/Ha","110576.00000","Fc"
"Greece","51","Production Quantity","1975","tonnes","75192.00000",""
"Guadeloupe","51","Production Quantity","1975","tonnes","100.00000",""
"Hungary","31","Area Harvested","1975","Ha","0.00000","NR"
"Hungary","41","Yield","1975","Hg/Ha","0.00000","NR"
"Hungary","51","Production Quantity","1975","tonnes","35758.00000",""
"India","31","Area Harvested","1975","Ha","3000.00000","F "
"India","41","Yield","1975","Hg/Ha","31666.00000","Fc"
"India","51","Production Quantity","1975","tonnes","9500.00000","F "
"Iran, Islamic Republic of","31","Area Harvested","1975","Ha","14000.00000","F "
"Iran, Islamic Republic of","41","Yield","1975","Hg/Ha","46428.00000","Fc"
"Iran, Islamic Republic of","51","Production Quantity","1975","tonnes","65000.00000","F "
"Iraq","31","Area Harvested","1975","Ha","0.00000","NR"
"Iraq","41","Yield","1975","Hg/Ha","0.00000","NR"
"Iraq","51","Production Quantity","1975","tonnes","23000.00000","F "
"Israel","31","Area Harvested","1975","Ha","650.00000","F "
"Israel","41","Yield","1975","Hg/Ha","187692.00000","Fc"
"Israel","51","Production Quantity","1975","tonnes","12200.00000",""
"Italy","31","Area Harvested","1975","Ha","14000.00000",""
"Italy","41","Yield","1975","Hg/Ha","72785.00000","Fc"
"Italy","51","Production Quantity","1975","tonnes","101900.00000",""
"Japan","31","Area Harvested","1975","Ha","0.00000","NR"
"Japan","41","Yield","1975","Hg/Ha","0.00000","NR"
"Japan","51","Production Quantity","1975","tonnes","0.00000","NR"
"Jordan","31","Area Harvested","1975","Ha","145.00000",""
"Jordan","41","Yield","1975","Hg/Ha","16344.00000","Fc"
"Jordan","51","Production Quantity","1975","tonnes","237.00000",""
"Kenya","31","Area Harvested","1975","Ha","2.00000","F "
"Kenya","41","Yield","1975","Hg/Ha","50000.00000","Fc"
"Kenya","51","Production Quantity","1975","tonnes","10.00000","F "
"Lebanon","31","Area Harvested","1975","Ha","2700.00000","F "
"Lebanon","41","Yield","1975","Hg/Ha","70370.00000","Fc"
"Lebanon","51","Production Quantity","1975","tonnes","19000.00000","F "
"Libyan Arab Jamahiriya","31","Area Harvested","1975","Ha","0.00000","NR"
"Libyan Arab Jamahiriya","41","Yield","1975","Hg/Ha","0.00000","NR"
"Libyan Arab Jamahiriya","51","Production Quantity","1975","tonnes","1495.00000",""
"Madagascar","31","Area Harvested","1975","Ha","35.00000",""
"Madagascar","41","Yield","1975","Hg/Ha","91428.00000","Fc"
"Madagascar","51","Production Quantity","1975","tonnes","320.00000",""
"Malta","31","Area Harvested","1975","Ha","0.00000","NR"
"Malta","41","Yield","1975","Hg/Ha","0.00000","NR"
"Malta","51","Production Quantity","1975","tonnes","0.00000","NR"
"Mexico","31","Area Harvested","1975","Ha","1163.00000",""
"Mexico","41","Yield","1975","Hg/Ha","64797.00000","Fc"
"Mexico","51","Production Quantity","1975","tonnes","7536.00000",""
"Morocco","31","Area Harvested","1975","Ha","0.00000",""
"Morocco","41","Yield","1975","Hg/Ha","0.00000",""
"Morocco","51","Production Quantity","1975","tonnes","55000.00000","F "
"Nepal","31","Area Harvested","1975","Ha","0.00000","NR"
"Nepal","41","Yield","1975","Hg/Ha","0.00000","NR"
"Nepal","51","Production Quantity","1975","tonnes","0.00000","NR"
"New Zealand","31","Area Harvested","1975","Ha","579.00000",""
"New Zealand","41","Yield","1975","Hg/Ha","84663.00000","Fc"
"New Zealand","51","Production Quantity","1975","tonnes","4902.00000",""
"Occupied Palestinian Territory","31","Area Harvested","1975","Ha","0.00000","NR"
"Occupied Palestinian Territory","41","Yield","1975","Hg/Ha","0.00000","NR"
"Occupied Palestinian Territory","51","Production Quantity","1975","tonnes","0.00000","NR"
"Pakistan","31","Area Harvested","1975","Ha","2609.00000",""
"Pakistan","41","Yield","1975","Hg/Ha","98405.00000","Fc"
"Pakistan","51","Production Quantity","1975","tonnes","25674.00000",""
"Peru","31","Area Harvested","1975","Ha","60.00000",""
"Peru","41","Yield","1975","Hg/Ha","85833.00000","Fc"
"Peru","51","Production Quantity","1975","tonnes","515.00000",""
"Poland","31","Area Harvested","1975","Ha","0.00000","NR"
"Poland","41","Yield","1975","Hg/Ha","0.00000","NR"
"Poland","51","Production Quantity","1975","tonnes","0.00000","NR"
"Portugal","31","Area Harvested","1975","Ha","1541.00000",""
"Portugal","41","Yield","1975","Hg/Ha","50674.00000","Fc"
"Portugal","51","Production Quantity","1975","tonnes","7809.00000",""
"Romania","31","Area Harvested","1975","Ha","0.00000","NR"
"Romania","41","Yield","1975","Hg/Ha","0.00000","NR"
"Romania","51","Production Quantity","1975","tonnes","63028.00000",""
"South Africa","31","Area Harvested","1975","Ha","3000.00000","F "
"South Africa","41","Yield","1975","Hg/Ha","77143.00000","Fc"
"South Africa","51","Production Quantity","1975","tonnes","23143.00000",""
"Spain","31","Area Harvested","1975","Ha","23300.00000",""
"Spain","41","Yield","1975","Hg/Ha","56824.00000","Fc"
"Spain","51","Production Quantity","1975","tonnes","132400.00000",""
"Switzerland","31","Area Harvested","1975","Ha","0.00000","NR"
"Switzerland","41","Yield","1975","Hg/Ha","0.00000","NR"
"Switzerland","51","Production Quantity","1975","tonnes","1000.00000",""
"Syrian Arab Republic","31","Area Harvested","1975","Ha","10783.00000",""
"Syrian Arab Republic","41","Yield","1975","Hg/Ha","49531.00000","Fc"
"Syrian Arab Republic","51","Production Quantity","1975","tonnes","53410.00000",""
"Tunisia","31","Area Harvested","1975","Ha","18981.00000",""
"Tunisia","41","Yield","1975","Hg/Ha","13697.00000","Fc"
"Tunisia","51","Production Quantity","1975","tonnes","26000.00000",""
"Turkey","31","Area Harvested","1975","Ha","41500.00000",""
"Turkey","41","Yield","1975","Hg/Ha","39759.00000","Fc"
"Turkey","51","Production Quantity","1975","tonnes","165000.00000",""
"United States of America","31","Area Harvested","1975","Ha","11980.00000",""
"United States of America","41","Yield","1975","Hg/Ha","138272.00000","Fc"
"United States of America","51","Production Quantity","1975","tonnes","165651.00000",""
"USSR","31","Area Harvested","1975","Ha","71000.00000","F "
"USSR","41","Yield","1975","Hg/Ha","23098.00000","Fc"
"USSR","51","Production Quantity","1975","tonnes","164000.00000","F "
"Yemen","31","Area Harvested","1975","Ha","0.00000",""
"Yemen","41","Yield","1975","Hg/Ha","0.00000","Fc"
"Yemen","51","Production Quantity","1975","tonnes","0.00000",""
"Yugoslav SFR","31","Area Harvested","1975","Ha","0.00000","NR"
"Yugoslav SFR","41","Yield","1975","Hg/Ha","0.00000","NR"
"Yugoslav SFR","51","Production Quantity","1975","tonnes","20012.00000",""
"Zimbabwe","31","Area Harvested","1975","Ha","0.00000",""
"Zimbabwe","41","Yield","1975","Hg/Ha","0.00000",""
"Zimbabwe","51","Production Quantity","1975","tonnes","0.00000",""
