20081003,120000,da,1
20081003,90000,en.b,1
20081003,160001,da,4
20081003,90000,zh.d,1
20081003,60000,en.d,2
20081003,20000,en,957
20081003,210000,en,1217
20081003,30000,it,3
20081003,180000,nl,1
20081003,100000,commons.m,2
20081003,150000,sv,1
20081003,80000,en.d,1
20081003,10000,en,1042
20081003,90000,ru,3
20081003,130000,zh.d,1
20081003,110001,fr,45
20081003,10000,da,3
20081003,200000,es,1
20081003,230000,commons.m,1
20081003,80000,ru,1
20081003,110001,en.d,1
20081003,230000,it,10
20081003,140000,da,2
20081003,80000,fr,84
20081003,160001,ru,1
20081003,0,it,4
20081003,160001,en,1044
20081003,140000,en.d,3
20081003,10000,it,3
20081003,90000,commons.m,1
20081003,180000,da,1
20081003,70000,sv,6
20081003,220001,en,1217
20081003,150000,da,3
20081003,220001,es,2
20081003,200000,it,21
20081003,80000,ja,2
20081003,130000,it,19
20081003,0,es,4
20081003,90000,nl,2
20081003,120000,es,2
20081003,80000,commons.m,2
20081003,140000,zh,1
20081003,160001,sv,2
20081003,170000,ja,1
20081003,230000,en,1075
20081003,150000,fr.d,1
20081003,40000,ru,1
20081003,20000,sv,2
20081003,120000,en,498
20081003,100000,nl,2
20081003,0,en,1149
20081003,190000,en.b,1
20081003,190000,en.d,1
20081003,0,fr,3
20081003,70000,fr,60
20081003,120000,zh.d,1
20081003,150000,vi.d,1
20081003,70000,commons.m,1
20081003,130000,en.d,5
20081003,140000,commons.m,2
20081003,60000,en,637
20081003,30000,sv,1
20081003,60000,fr.d,1
20081003,140000,nl,1
20081003,130000,en.v,1
20081003,110001,fr.d,1
20081003,0,commons.m,2
20081003,90000,en,438
20081003,10000,commons.m,1
20081003,130000,fr,68
20081003,120000,fr.d,4
20081003,210000,it,31
20081003,220001,da,1
20081003,200000,fr,26
20081003,130000,fa,1
20081003,70000,en,592
20081003,210000,sv,3
20081003,190000,da,3
20081003,90000,es,2
20081003,180000,en.d,2
20081003,90000,sv,15
20081003,30000,en,955
20081003,110001,da,4
20081003,90000,da,8
20081003,60000,en.b,1
20081003,190000,fr.d,7
20081003,170000,en.d,1
20081003,80000,zh,2
20081003,170000,sv,2
20081003,130000,sv,5
20081003,150000,nn,6
20081003,110001,ja,1
20081003,150000,no,6
20081003,100000,da,4
20081003,180000,fr,60
20081003,230000,fr,15
20081003,140000,en,1062
20081003,60000,zh,1
20081003,210000,da,4
20081003,130000,sl,1
20081003,30000,ja,1
20081003,230000,it.v,1
20081003,180000,it,20
20081003,140000,it,25
20081003,130000,commons.m,1
20081003,50001,en,793
20081003,90000,fr,59
20081003,60000,fr,41
20081003,180000,en,1200
20081003,200000,en.d,2
20081003,180000,es,1
20081003,30000,commons.m,1
20081003,110001,pt.b,1
20081003,80000,he,2
20081003,30000,pt,1
20081003,100000,ja,1
20081003,110001,commons.m,2
20081003,80000,it,22
20081003,40000,ja,1
20081003,80000,fr.d,2
20081003,90000,it,45
20081003,100000,fr.d,1
20081003,60000,lt,1
20081003,100000,it,32
20081003,20000,ru,1
20081003,160001,fr,34
20081003,80000,sl,1
20081003,200000,fr.d,1
20081003,50001,zh,1
20081003,190000,fr,72
20081003,130000,fr.d,1
20081003,230000,en.d,1
20081003,40000,es,1
20081003,40000,en,998
20081003,130000,da,3
20081003,40000,en.d,1
20081003,80000,sv,7
20081003,180000,commons.m,3
20081003,200000,no,1
20081003,50001,www,1
20081003,120000,it,21
20081003,230000,fa.d,1
20081003,130000,ca,2
20081003,140000,sv,3
20081003,230000,nl.b,1
20081003,100000,zh.d,2
20081003,190000,ja,2
20081003,190000,commons.m,7
20081003,130000,en,820
20081003,80000,hu.d,1
20081004,100001,it,26
20081004,140000,www,1
20081004,90000,fr,11
20081004,190000,en,814
20081004,10000,ko.d,1
20081004,210000,hu.d,1
20081004,10000,en.d,1
20081004,180000,it,11
20081004,180000,zh,1
20081004,180000,en,810
20081004,60000,en,513
20081004,190000,da,5
20081004,150000,en.n,1
20081004,70000,bg,1
20081004,80000,sv,2
20081004,90000,ro,1
20081004,140000,it,45
20081004,220001,en.s,1
20081004,180000,es,1
20081004,80000,da,4
20081004,30000,fr,3
20081004,60000,zh.d,2
20081004,160001,zh,1
20081004,220001,it,12
20081004,130000,en,505
20081004,50000,it,1
20081004,120000,da,2
20081004,200000,fr,12
20081004,60000,it,7
20081004,120000,it,22
20081004,140000,sv,3
20081004,110000,it,19
20081004,90000,sl,1
20081004,0,en2,1
20081004,0,de.d,2
20081004,90000,commons.m,2
20081004,90000,it,7
20081004,10000,en.b,2
20081004,0,fr,16
20081004,40001,fr,4
20081004,80000,ja,3
20081004,120000,fr.d,2
20081004,60000,en.b,1
20081004,170000,de,1
20081004,150000,ru,1
20081004,160001,pt,1
20081004,150000,fr,12
20081004,50000,ta.d,1
20081004,170000,da,2
20081004,200000,en,826
20081004,90000,te.d,2
20081004,210000,da,2
20081004,10000,en,901
20081004,130000,en.n,2
20081004,220001,en,749
20081004,60000,es,1
20081004,70000,it,7
20081004,170000,en,767
20081004,40001,id.d,1
20081004,20000,zh,2
20081004,170000,nl,1
20081004,80000,ru.d,2
20081004,60000,da,3
20081004,170000,ru,1
20081004,10000,it,4
20081004,140000,da,4
20081004,100001,sv,1
20081004,130000,en.d,1
20081004,160001,da,2
20081004,50000,vi.d,3
20081004,180000,fr,3
20081004,0,commons.m,3
20081004,150000,en,643
20081004,10000,es,1
20081004,80000,fr.d,5
20081004,210000,www,1
20081004,190000,ast,1
20081004,210000,fr,6
20081004,190000,it,15
20081004,50000,ja,1
20081004,160001,zh.d,1
20081004,40001,es,1
20081004,150000,sv,1
20081004,190000,fr,11
20081004,120000,fr,18
20081004,130000,fr,6
20081004,80000,commons.m,1
20081004,30000,th,2
20081004,10000,www,1
20081004,80000,zh,1
20081004,40001,fr.d,1
20081004,100001,de,5
20081004,180000,ta.d,1
20081004,200000,sv,1
20081004,100001,da,2
20081004,100001,en.b,1
20081004,180000,www,2
20081004,230000,commons.m,3
20081004,50000,commons.m,1
20081004,190000,sv,3
20081004,130000,sv,1
20081004,10000,fr,4
20081004,100001,en.d,2
20081004,110000,da,4
20081004,70000,fr,11
20081004,30000,en.q,1
20081004,150000,ca,1
20081004,100001,fr,11
20081004,10000,gl,1
20081004,30000,ast,1
20081004,30000,en,838
20081004,70000,ta,2
20081004,190000,en.d,3
20081004,100001,ru,1
20081004,60000,ru,1
20081004,50000,en,647
20081004,40001,commons.m,3
20081004,0,da,1
20081004,230000,es,3
20081004,0,it,5
20081004,200000,bg,2
20081004,20000,de.d,1
20081004,210000,es,2
20081004,230000,it,6
20081004,0,sv,2
20081004,20000,es,1
20081004,110000,ja,1
20081004,180000,en.d,5
20081004,30000,cs,1
20081004,20000,en,823
20081004,190000,it.q,1
20081004,30000,en.d,2
20081004,90000,da,2
20081004,200000,en.d,4
20081004,20000,de,1
20081004,90000,nl,2
20081004,50000,sv,1
20081004,70000,sv,2
20081004,40001,en,821
20081004,70000,commons.m,3
20081004,230000,fr,8
20081004,150000,fr.d,1
20081004,110000,en.d,1
20081004,210000,ja,1
20081004,180000,sv,1
20081004,60000,fi,1
20081004,220001,commons.m,3
20081004,80000,en,411
20081004,150000,te.d,1
20081004,60000,fr,10
20081004,70000,en,540
20081004,160001,bn,1
20081004,50000,de.d,1
20081004,60000,ja,1
20081004,30000,hu,2
20081004,60000,es.d,1
20081004,40001,zh,1
20081004,130000,www,2
20081004,200000,it,18
20081004,160001,en,751
20081004,140000,fr,13
20081004,140000,en.d,2
20081004,130000,fr.d,1
20081004,40001,vi.d,4
20081004,10000,da,1
20081004,160001,it,14
20081004,120000,en.d,1
20081004,10000,de,1
20081004,40001,ta,1
20081004,130000,it,20
20081004,40001,nl,2
20081004,30000,it,1
20081004,140000,pl,1
20081004,190000,fr.d,3
20081004,110000,commons.m,2
20081004,150000,www,1
20081004,220001,fr,9
20081004,160001,sv,3
20081004,170000,en.d,1
20081004,20000,it.d,1
20081004,70000,th,1
20081004,220001,sv,1
20081004,170000,it,14
20081004,160001,sk,1
20081004,20000,ta.d,1
20081004,20000,sv,2
20081004,130000,da,2
20081004,120000,en,318
20081004,140000,es,1
20081004,0,en,980
20081004,10000,ja,1
20081004,220001,nl.b,1
20081004,20000,fr,7
20081004,180000,ca,1
20081004,210000,ar.d,2
20081004,130000,commons.m,4
20081004,80000,fr,19
20081004,160001,ru,3
20081004,140000,en,534
20081004,210000,it,9
20081004,200000,pt,1
20081004,150000,da,3
20081004,210000,commons.m,1
20081004,180000,commons.m,1
20081004,30000,ru.d,2
20081004,210000,en,771
20081004,200000,da,3
20081004,70000,zh.d,2
20081004,230000,en,738
20081004,100001,commons.m,4
20081004,130000,io.d,1
20081004,160001,fr,14
20081004,0,en.d,2
20081004,50000,ks,2
20081004,20000,en.d,2
20081004,80000,it,12
20081004,70000,fr.d,2
20081004,50000,fr,9
20081004,150000,it,23
20081004,30000,commons.m,4
20081004,140000,commons.m,1
20081004,180000,ru,2
20081004,150000,pt,1
20081004,10000,commons.m,2
20081004,40001,en.d,1
20081004,110000,fr,15
20081004,170000,fr,9
20081004,160001,commons.m,3
20081004,120000,nl,1
20081004,110000,en,337
20081004,150000,commons.m,4
20081004,70000,da,2
20081004,100001,en,326
20081004,90000,en,368
20081005,140000,en.d,4
20081005,70000,en.b,1
20081005,70000,en.d,2
20081005,120000,sv,2
20081005,80000,en,393
20081005,10000,da,1
20081005,160001,ja,1
20081005,90000,da,10
20081005,110000,commons.m,4
20081005,80000,commons.m,1
20081005,170000,it,21
20081005,100001,en.d,2
20081005,190000,da,3
20081005,200000,de,1
20081005,210000,en,759
20081005,30000,en.v,1
20081005,130000,da,1
20081005,210000,commons.m,2
20081005,100001,nl,2
20081005,90000,it,21
20081005,160001,ru,2
20081005,120000,fr,14
20081005,190000,nl,1
20081005,90000,ja,1
20081005,130000,en,415
20081005,140000,en.b,1
20081005,140000,it,16
20081005,100001,sv,1
20081005,110000,fr,7
20081005,90000,pl,1
20081005,130000,en.d,1
20081005,150000,da,1
20081005,90000,cs,1
20081005,60000,af,2
20081005,50000,it,1
20081005,120000,ru,1
20081005,150000,ja,2
20081005,20000,it.d,1
20081005,220001,en.d,2
20081005,170000,nl,4
20081005,200000,da,6
20081005,230000,it,9
20081005,10000,ca,1
20081005,200000,en,835
20081005,50000,de.d,1
20081005,150000,commons.m,4
20081005,0,vi.d,1
20081005,0,af,1
20081005,230000,zh,2
20081005,220001,es,1
20081005,50000,fr,1
20081005,0,en.s,2
20081005,80000,ja,2
20081005,160001,sv,2
20081005,180000,ja,1
20081005,200000,ca,1
20081005,160001,commons.m,5
20081005,120000,en,382
20081005,140000,fi,1
20081005,40001,it,4
20081005,190000,ru,1
20081005,20000,fi,1
20081005,220001,de,2
20081005,150000,fr.d,1
20081005,210000,nl,1
20081005,170000,fr.d,1
20081005,210000,da,1
20081005,100001,it,16
20081005,140000,fr,17
20081005,30000,es,1
20081005,120000,ja,4
20081005,30000,en,693
20081005,70000,fr,1
20081005,230000,fr,2
20081005,90000,it.d,1
20081005,100001,commons.m,1
20081005,220001,en,841
20081005,30000,ja,1
20081005,170000,da,3
20081005,20000,it,7
20081005,100001,fr,9
20081005,60000,de.d,1
20081005,60000,zh,1
20081005,60000,pt,1
20081005,20000,de,1
20081005,0,commons.m,1
20081005,110000,en.s,2
20081005,120000,it,9
20081005,180000,it,24
20081005,60000,it,1
20081005,30000,commons.m,1
20081005,40001,commons.m,6
20081005,170000,en,758
20081005,70000,ru,1
20081005,150000,en,613
20081005,0,it,4
20081005,50000,th,1
20081005,180000,ru,1
20081005,150000,en.n,2
20081005,80000,de.d,1
20081005,180000,commons.m,5
20081005,100001,de.d,2
20081005,190000,lt,1
20081005,230000,en.d,1
20081005,180000,en.d,1
20081005,30000,it,13
20081005,20000,gl,1
20081005,60000,scn,1
20081005,50000,zh,3
20081005,190000,de.b,2
20081005,0,fr,3
20081005,130000,sv,5
20081005,140000,zh,1
20081005,190000,sv,3
20081005,230000,de,1
20081005,110000,es,3
20081005,140000,sr,1
20081005,160001,it,26
20081005,110000,en.d,1
20081005,100001,en,326
20081005,20000,af,1
20081005,120000,nl,2
20081005,110000,se,1
20081005,190000,www,1
20081005,160001,en,736
20081005,70000,commons.m,1
20081005,110000,sv,3
20081005,40001,en,679
20081005,200000,lt,2
20081005,30000,fr,1
20081005,180000,de,1
20081005,70000,de.d,2
20081005,230000,en,870
20081005,10000,fr,7
20081005,50000,es,2
20081005,160001,nl,1
20081005,100001,ta.d,1
20081005,60000,en,516
20081005,100001,da,4
20081005,200000,commons.m,2
20081005,160001,da,3
20081005,160001,de,2
20081005,140000,en,529
20081005,130000,zh,4
20081005,80000,it,11
20081005,100001,et.d,1
20081005,140000,cs,1
20081005,40001,fr,5
20081005,180000,fr,29
20081005,60000,sv,3
20081005,130000,fr,15
20081005,90000,fr,9
20081005,200000,en.d,2
20081005,120000,vi,1
20081005,60000,fr,1
20081005,10000,en,767
20081005,60000,sl,2
20081005,160001,ca,2
20081005,130000,ru,1
20081005,60000,vi.d,2
20081005,80000,bg,2
20081005,220001,commons.m,2
20081005,120000,zh,2
20081005,150000,en.d,1
20081005,110000,ja,3
20081005,90000,en,360
20081005,130000,gl,1
20081005,170000,ru,1
20081005,160001,en.d,2
20081005,110000,da,7
20081005,150000,it,18
20081005,0,en,707
20081005,50000,zh.d,2
20081005,170000,he,2
20081005,140000,sv,1
20081005,130000,commons.m,3
20081005,170000,fr,8
20081005,110000,en,378
20081005,170000,commons.m,5
20081005,60000,commons.m,3
20081005,70000,pt,1
20081005,200000,it,21
